Urban,Pop2010,OHU2010,PovertyRate,MedianFamilyIncome,TractLOWI,LA1and10
0,4001,1592,12.3,69712.0,1032.0,0
0,4668,1883,18.2,48819.0,2052.0,0
0,6177,2450,16.5,51612.0,2582.0,0
0,3533,1491,18.4,90417.0,909.0,0
1,3475,1615,23.5,64256.0,1528.0,1
0,4731,1892,12.9,79206.0,1152.0,0
1,2141,51,62.5,,8.0,0
1,2161,19,68.7,,57.0,0
0,4102,1550,8.6,64842.0,1032.0,0
1,4984,1469,19.7,59348.0,1539.0,1
1,3761,1652,19.5,59964.0,1250.0,0
1,2383,949,22.7,42005.0,964.0,0
0,4397,1664,18.7,66250.0,1388.0,0
0,4540,1577,26.2,55929.0,2075.0,1
1,1457,1,0.0,,0.0,0
0,5299,2038,12.2,91777.0,1405.0,0
0,4239,1363,24.3,62132.0,1176.0,0
0,6178,2585,13.7,66442.0,1901.0,1
0,2903,1068,18.4,49643.0,1160.0,0
0,2693,1107,17.2,50165.0,1057.0,0
0,6060,2374,15.4,55893.0,1974.0,1
1,7085,2468,18.7,38005.0,3033.0,1
0,2880,1099,19.5,58864.0,967.0,1
0,2068,820,29.2,50099.0,1073.0,1
0,6199,2180,6.4,71888.0,1214.0,0
1,5011,1914,5.7,98288.0,876.0,1
1,3518,1600,12.9,60050.0,1419.0,0
0,3972,1511,6.5,63516.0,1039.0,0
1,2559,1024,14.6,60000.0,952.0,0
0,2048,807,5.4,64375.0,604.0,0
0,2070,904,10.5,60682.0,692.0,0
0,1995,766,6.8,81131.0,562.0,0
0,2715,1160,7.7,99844.0,510.0,0
0,5060,1906,13.4,84228.0,1343.0,0
0,7078,2880,5.4,85552.0,1137.0,0
1,9095,3468,3.4,120982.0,1255.0,1
0,5087,1792,7.9,99145.0,830.0,0
0,3893,1544,1.9,87583.0,668.0,0
0,1781,735,11.4,75417.0,651.0,0
1,4085,2417,11.8,106842.0,1373.0,0
1,5324,2455,3.9,100966.0,1181.0,0
1,5130,2430,2.4,93571.0,618.0,0
0,3545,1275,4.5,156250.0,267.0,0
1,6588,2734,3.6,95282.0,1024.0,1
1,1914,1,0.0,,12.0,0
1,4999,1856,16.3,68021.0,1505.0,1
1,5930,2342,6.1,95556.0,835.0,1
1,3100,1091,8.5,105000.0,403.0,1
0,3545,1445,10.2,107917.0,672.0,0
0,4133,1565,2.3,99531.0,323.0,0
0,4367,1625,10.3,97798.0,1360.0,0
1,4271,1675,1.3,113160.0,275.0,1
1,5684,2350,8.4,91639.0,1073.0,0
0,8977,3831,4.7,108583.0,1103.0,0
0,5788,2487,2.5,96397.0,503.0,0
0,6618,2513,5.1,102983.0,935.0,0
1,1669,655,6.5,90568.0,446.0,1
1,3059,1401,19.2,72194.0,1048.0,0
1,2137,942,18.8,57736.0,793.0,0
1,6506,2947,5.6,112804.0,903.0,1
0,1710,689,4.3,117794.0,377.0,0
1,6403,2931,7.0,87978.0,1378.0,1
1,3684,1484,3.5,108031.0,773.0,1
1,5238,1829,1.6,138438.0,250.0,1
1,5701,2149,3.9,113420.0,465.0,1
0,3232,1235,1.7,124250.0,276.0,0
1,5373,2095,2.3,124632.0,439.0,1
0,3533,1603,6.7,100735.0,554.0,0
1,4554,1792,5.5,94030.0,552.0,1
1,3101,1294,3.7,128750.0,311.0,1
0,2480,890,1.8,112596.0,258.0,0
0,6725,2450,2.0,140298.0,573.0,0
1,6433,2668,4.5,85870.0,1238.0,1
1,1990,959,12.8,63500.0,681.0,0
1,2294,1158,5.0,92222.0,395.0,0
1,2833,1067,27.1,52772.0,1311.0,0
1,2596,1011,23.3,45179.0,1069.0,0
1,1683,564,29.3,38068.0,477.0,0
1,4559,1969,3.2,83424.0,1103.0,0
1,2782,1206,10.2,93906.0,992.0,0
1,5513,1930,23.0,45978.0,2726.0,0
1,4060,1620,24.6,52364.0,1601.0,0
1,3710,1241,32.6,55027.0,1333.0,0
1,1517,334,48.3,81042.0,344.0,1
1,2341,1136,49.8,39000.0,1708.0,0
1,2999,1269,16.5,60660.0,1132.0,0
1,3405,1259,15.1,45086.0,1181.0,0
1,3052,1122,27.7,31016.0,1757.0,0
1,3734,1466,13.1,60375.0,863.0,0
1,4102,1604,20.6,39583.0,1532.0,0
1,6779,3130,5.7,62044.0,1636.0,0
1,7442,3034,5.0,120766.0,669.0,1
1,6447,2622,3.5,117428.0,488.0,1
1,5703,2138,2.8,158839.0,236.0,1
1,1811,701,5.7,137500.0,246.0,1
1,4935,2149,15.8,78464.0,1232.0,0
1,2794,1213,6.5,54028.0,950.0,0
1,3081,1301,4.3,108929.0,307.0,1
1,2110,896,6.9,94485.0,394.0,1
1,6737,2740,5.7,93929.0,1127.0,1
1,3535,1341,5.8,98277.0,532.0,1
1,4037,1595,3.0,98750.0,542.0,1
0,2251,898,4.2,88500.0,223.0,0
1,2064,772,7.2,122292.0,275.0,1
0,4005,1860,4.1,83191.0,965.0,0
1,3742,1578,15.8,80451.0,1008.0,0
1,3933,1606,6.7,85833.0,576.0,1
1,4393,1791,2.5,79479.0,463.0,0
1,2303,836,6.2,108068.0,335.0,1
1,3602,1693,6.4,88393.0,707.0,1
1,2852,1222,7.3,64792.0,872.0,0
0,2115,826,3.5,91000.0,287.0,0
0,6122,2335,7.8,91821.0,1212.0,0
1,3429,1474,20.2,62438.0,1518.0,0
1,2200,956,15.6,62969.0,629.0,0
1,3150,835,23.7,91136.0,598.0,0
1,1975,1388,14.8,78839.0,607.0,1
0,5281,2226,11.3,70389.0,1145.0,0
1,5359,2421,17.0,74256.0,1798.0,1
1,1266,0,0.0,,0.0,0
0,5557,2153,13.7,65950.0,1443.0,0
0,3758,1580,17.2,68977.0,1135.0,0
0,3229,1289,12.9,55114.0,1152.0,0
0,5285,2172,9.7,70500.0,1415.0,0
0,3014,1325,10.2,67391.0,669.0,0
0,4940,2008,10.3,72685.0,1415.0,0
0,1707,701,16.8,67898.0,539.0,0
0,3206,1237,18.1,58828.0,1301.0,0
0,3864,1616,10.4,69223.0,1348.0,0
0,4626,1968,16.7,65227.0,1756.0,0
0,2452,899,11.6,61588.0,791.0,0
1,2557,1105,14.5,78080.0,816.0,0
0,3587,1430,15.3,72500.0,1076.0,0
1,2896,1339,14.5,76667.0,893.0,0
1,3917,1498,14.0,64750.0,976.0,1
0,3725,1620,14.2,58917.0,1456.0,0
0,3929,1535,9.9,70455.0,981.0,0
0,6173,1497,8.3,68060.0,1305.0,0
0,3861,1591,12.5,59779.0,1488.0,0
0,2154,879,9.4,78333.0,422.0,0
0,1285,574,13.0,64375.0,396.0,0
0,3345,1323,10.2,53641.0,1472.0,0
0,2561,975,10.9,62500.0,916.0,0
0,4102,1696,9.0,61708.0,1460.0,0
0,2850,1138,15.3,57760.0,966.0,0
1,4152,1784,14.5,58413.0,1299.0,1
1,2953,1334,16.0,49625.0,1315.0,0
1,3048,1184,23.8,42358.0,1463.0,0
1,2561,1040,25.2,43462.0,1164.0,0
0,3731,1437,14.0,64375.0,1137.0,0
0,4616,1866,20.2,53500.0,1989.0,0
1,3665,1755,15.1,56793.0,1843.0,1
0,4098,1558,18.8,55405.0,1632.0,0
0,2343,979,11.3,61776.0,629.0,0
0,1896,823,12.6,65250.0,601.0,0
0,1706,652,5.3,70875.0,544.0,0
0,3406,1373,11.6,65827.0,821.0,0
0,3421,1236,18.0,57109.0,1316.0,1
0,3391,1366,14.8,70000.0,1014.0,0
0,4437,1565,16.7,57348.0,1897.0,1
0,3192,1171,17.2,55690.0,1304.0,0
0,2595,1000,15.0,73125.0,1009.0,0
1,8037,3322,9.1,105148.0,1573.0,1
1,3035,1372,13.4,60491.0,1017.0,0
1,2427,1122,24.6,52689.0,999.0,0
1,2322,1023,8.5,57468.0,695.0,0
1,3399,1563,18.3,89706.0,871.0,0
0,3543,1436,5.1,68008.0,1180.0,0
1,2727,1118,7.4,95227.0,562.0,1
0,4146,1559,9.3,74911.0,989.0,0
1,3660,1162,5.7,247206.0,238.0,1
1,5070,1749,2.6,232361.0,270.0,1
1,5021,2111,9.9,155000.0,651.0,1
1,4822,1965,5.5,164000.0,504.0,1
1,2690,972,3.5,205761.0,163.0,1
1,3176,1226,2.8,156657.0,181.0,1
1,3141,1087,4.6,154107.0,195.0,1
1,2933,1013,3.2,144006.0,137.0,1
1,7401,2921,5.1,163438.0,1079.0,1
1,2090,783,6.6,166875.0,245.0,1
1,5973,2031,6.0,147328.0,744.0,1
1,2654,1209,4.0,131991.0,192.0,0
1,4209,1375,8.9,89225.0,1691.0,0
1,2089,843,5.2,131944.0,265.0,0
1,5171,1486,18.0,68333.0,2542.0,0
1,8853,2340,16.6,71731.0,3165.0,0
1,3791,1065,21.6,94861.0,1201.0,0
1,4700,1567,10.3,114180.0,1203.0,0
1,4693,1612,5.7,161307.0,383.0,1
1,1420,487,2.5,152414.0,123.0,1
1,4885,1747,1.8,131516.0,460.0,0
1,4323,1662,7.3,117011.0,972.0,1
1,1391,455,4.6,117262.0,132.0,1
1,6486,1885,3.1,109550.0,1298.0,1
1,3545,1031,9.1,118229.0,826.0,0
1,3990,1418,6.2,136932.0,654.0,0
1,3252,1162,1.8,119965.0,274.0,0
1,5669,2033,5.8,104088.0,1165.0,0
1,3246,1119,4.4,119861.0,297.0,1
1,3251,1101,2.2,147986.0,367.0,1
1,6241,2026,1.6,135151.0,482.0,0
1,2932,942,3.6,135909.0,330.0,1
1,2712,862,1.9,179750.0,212.0,0
1,2397,754,3.0,142826.0,191.0,0
1,5592,1974,2.4,148333.0,429.0,1
1,4456,1639,9.2,114956.0,800.0,0
1,4966,1739,10.0,117632.0,733.0,1
1,3969,1239,0.3,178167.0,163.0,1
1,4496,1531,8.3,110179.0,959.0,0
1,2458,765,1.5,181458.0,286.0,0
1,3711,1285,4.4,128688.0,421.0,1
1,8271,2972,4.2,151050.0,564.0,1
1,7039,2274,3.9,154432.0,657.0,1
1,4487,1413,4.5,163750.0,328.0,1
1,3466,1006,1.6,213750.0,262.0,1
1,5473,1622,4.8,156528.0,564.0,1
1,7003,2651,2.0,170583.0,757.0,1
1,4323,1308,9.6,114125.0,810.0,0
1,2513,768,4.3,122361.0,262.0,1
1,3600,1075,5.2,97176.0,515.0,1
1,3566,955,1.9,120000.0,538.0,1
1,5356,1301,15.3,67121.0,1938.0,0
1,4571,1203,32.7,42500.0,2149.0,0
1,4698,1163,5.6,103846.0,494.0,0
1,5852,1933,3.5,127969.0,553.0,0
1,4639,1565,10.4,102685.0,1048.0,1
1,5667,1953,5.0,107540.0,720.0,0
1,2243,665,4.6,100833.0,365.0,0
1,3069,982,3.1,102375.0,648.0,0
1,3833,1275,10.2,109677.0,884.0,0
1,3112,1032,2.4,111071.0,551.0,1
1,5768,2110,13.7,79504.0,1155.0,0
1,4228,1423,5.4,107000.0,647.0,0
1,5855,1900,4.0,102022.0,873.0,0
1,4447,1656,3.4,98024.0,707.0,0
1,5880,1897,6.6,92188.0,758.0,0
1,4740,1533,8.6,99347.0,784.0,0
1,3627,1305,10.6,118942.0,489.0,0
1,3987,1455,6.4,112292.0,505.0,0
1,2161,694,3.3,93618.0,571.0,0
1,8326,2277,8.6,106538.0,1495.0,1
1,7415,2483,5.9,79409.0,1705.0,0
1,1962,460,8.0,51842.0,628.0,0
1,4286,1305,11.2,92833.0,945.0,0
1,7366,2482,5.5,84722.0,1324.0,0
1,5905,2219,14.6,90469.0,1832.0,0
0,3777,1584,2.3,147386.0,167.0,0
1,7044,1796,5.3,72039.0,1945.0,0
1,8167,2648,9.3,85156.0,3198.0,0
1,4158,1737,6.7,110993.0,662.0,0
1,3624,1354,12.0,86563.0,858.0,0
1,5083,1684,5.0,108224.0,905.0,0
1,4536,1537,7.4,107404.0,1109.0,0
1,3308,1061,3.4,127525.0,398.0,0
1,4512,1496,10.1,101141.0,834.0,1
1,3563,1298,3.2,91780.0,604.0,1
1,6251,2240,6.8,105446.0,828.0,1
1,6722,2591,4.6,109957.0,1375.0,0
1,3889,1582,2.9,115625.0,442.0,0
1,3808,1324,1.7,120188.0,75.0,0
1,4991,1803,2.6,143844.0,377.0,0
1,2835,998,2.9,134423.0,297.0,0
1,4340,1784,4.7,162813.0,531.0,1
1,6298,2411,1.1,133482.0,707.0,1
1,4035,1339,3.3,177813.0,329.0,1
1,2661,901,1.4,145536.0,276.0,1
1,5105,1549,4.3,176726.0,350.0,1
1,1323,411,3.8,162679.0,116.0,0
1,6711,2277,2.8,158000.0,602.0,1
1,5552,2141,5.2,144408.0,1065.0,1
1,4137,1410,5.6,117014.0,559.0,1
1,5376,1780,2.2,131250.0,519.0,1
1,4587,1489,2.2,136375.0,532.0,0
0,3221,1084,5.5,198000.0,292.0,0
1,3375,1266,5.5,149265.0,425.0,0
1,3954,1259,4.6,165807.0,281.0,1
1,4562,1493,4.6,157216.0,386.0,1
1,4864,1567,2.4,178365.0,341.0,1
1,5249,1648,2.7,142153.0,591.0,1
1,2096,692,4.6,171141.0,187.0,0
1,4462,1465,1.4,138083.0,380.0,1
1,5027,1747,1.6,135174.0,457.0,0
1,3084,1060,2.0,133583.0,186.0,1
1,3227,1173,2.6,128816.0,276.0,1
1,3713,1258,0.9,127125.0,336.0,0
1,4061,1397,1.3,139297.0,343.0,0
1,3401,1229,2.4,134870.0,139.0,1
1,6418,2235,2.9,153080.0,380.0,1
1,6969,2329,1.2,128160.0,507.0,1
1,4333,1445,3.5,129734.0,439.0,0
1,6444,1454,14.1,78516.0,2251.0,0
1,6843,1508,14.3,67014.0,2304.0,0
1,4926,1122,17.4,65296.0,1899.0,0
1,3690,810,5.9,85056.0,1002.0,0
1,5726,1954,5.0,126738.0,1266.0,1
1,6272,1400,6.4,68272.0,2028.0,1
1,5916,1437,14.0,77880.0,1457.0,0
1,7508,2209,10.4,73945.0,1560.0,0
1,4815,1719,5.1,113514.0,861.0,1
1,3335,1026,4.1,108250.0,613.0,0
1,5803,2120,5.1,118482.0,825.0,0
1,4424,1432,3.4,111094.0,335.0,1
1,3222,1008,9.2,85536.0,398.0,1
1,3228,941,11.3,91438.0,747.0,1
1,8465,2063,8.5,90302.0,2715.0,1
1,5642,1788,7.1,100208.0,1330.0,1
1,5268,1112,8.3,85542.0,1836.0,0
1,5490,1261,15.8,76011.0,1898.0,0
1,7526,2347,16.3,83772.0,1986.0,1
1,2710,610,11.9,87135.0,664.0,0
1,4122,1238,9.3,119847.0,677.0,0
1,6901,1745,12.3,80990.0,1964.0,0
1,4845,1042,9.3,107614.0,1209.0,0
1,4948,1161,13.1,64435.0,2139.0,0
1,4879,1087,11.6,91734.0,1323.0,0
1,5700,1390,10.5,64754.0,2099.0,0
1,6391,1414,7.1,81473.0,2738.0,0
1,2216,706,3.2,108611.0,323.0,0
1,2395,709,9.2,108750.0,399.0,0
1,1918,1067,10.4,97222.0,673.0,0
1,4001,1264,6.5,106250.0,554.0,0
1,4957,1200,9.7,63580.0,1617.0,0
1,3572,975,18.8,76417.0,1208.0,0
1,5389,1703,2.5,128684.0,450.0,0
1,4612,1633,4.1,118125.0,697.0,1
1,1021,319,0.6,98478.0,123.0,1
1,7634,2501,5.8,126833.0,713.0,1
1,2546,1105,10.8,77159.0,530.0,0
1,2595,1059,8.9,102083.0,538.0,0
1,3225,1245,4.0,109875.0,277.0,1
1,5087,1670,3.6,129934.0,352.0,0
1,3722,1186,0.7,116581.0,624.0,0
1,5803,2082,1.9,145625.0,261.0,1
1,5048,1982,5.9,102552.0,545.0,1
1,4122,1221,7.1,96471.0,692.0,1
1,2017,657,2.4,117750.0,352.0,0
1,3468,1100,9.8,132656.0,462.0,0
1,2694,858,5.2,116736.0,229.0,0
1,6007,1950,5.7,121350.0,872.0,0
1,5450,1767,4.9,131250.0,449.0,0
1,4293,1295,4.7,168182.0,282.0,1
1,4406,1413,3.6,118958.0,426.0,1
1,4648,1720,1.4,151364.0,240.0,1
0,317,138,6.8,128750.0,10.0,0
1,3103,1126,0.7,138250.0,304.0,1
1,6088,2305,13.1,70288.0,2250.0,1
1,7081,2624,2.9,91287.0,1623.0,0
1,6283,2460,8.8,106559.0,697.0,0
1,3673,1324,1.4,158060.0,201.0,1
1,7857,2755,10.9,126750.0,1170.0,1
1,6618,2048,2.8,155165.0,325.0,1
1,1489,503,6.2,152292.0,109.0,1
1,2607,883,5.0,140417.0,257.0,1
1,5367,2233,3.3,131447.0,467.0,0
1,3556,1216,3.0,107105.0,472.0,0
1,5011,1771,6.1,124184.0,605.0,0
1,3905,1461,7.6,149625.0,430.0,0
1,3234,1350,5.1,110536.0,326.0,0
1,6158,1956,5.0,150278.0,442.0,0
1,4515,1905,7.0,105074.0,804.0,0
1,4381,1441,4.6,154773.0,321.0,1
1,4770,1679,2.3,187422.0,341.0,1
1,6315,2313,9.3,172423.0,645.0,1
1,6961,2479,3.2,141023.0,422.0,1
1,9216,26,0.0,120625.0,12.0,1
1,2742,878,7.6,163846.0,208.0,1
1,3719,1204,0.6,176589.0,116.0,1
1,4972,1813,3.8,135000.0,418.0,1
1,4931,1654,5.7,112917.0,693.0,1
1,4397,1297,13.1,101012.0,1228.0,0
1,5568,1722,3.8,110385.0,649.0,1
1,4166,1464,6.4,129833.0,777.0,0
1,2940,952,7.7,145855.0,318.0,0
1,3697,1111,6.8,117356.0,364.0,1
1,3285,995,3.4,120391.0,652.0,1
1,4242,1278,5.7,91509.0,820.0,0
1,3643,1240,2.5,119649.0,326.0,0
1,6384,2234,2.4,121674.0,974.0,1
1,1969,721,8.0,98077.0,306.0,0
1,7838,2812,5.0,107487.0,1477.0,1
1,1609,549,3.4,170750.0,77.0,0
1,1953,632,4.8,136429.0,143.0,0
1,3772,1477,5.6,121786.0,682.0,1
1,4770,1899,4.7,149000.0,254.0,1
1,6941,2341,9.2,136409.0,808.0,1
1,5982,2022,4.9,132411.0,623.0,1
1,8206,2587,15.5,116289.0,2142.0,0
1,4431,1635,5.2,99384.0,1062.0,1
1,4473,1756,10.0,87153.0,877.0,1
1,4629,1659,6.0,111324.0,853.0,1
1,5815,2090,4.4,116183.0,756.0,1
1,4515,1524,4.4,112827.0,332.0,1
1,3739,1232,9.4,122833.0,544.0,1
1,6247,2282,2.3,106336.0,441.0,1
1,9754,3654,4.6,95848.0,1330.0,1
1,2200,815,2.1,132125.0,113.0,1
1,7381,2270,2.5,126944.0,812.0,1
0,1308,454,5.9,126447.0,245.0,0
0,4481,1434,4.6,143438.0,407.0,0
1,2170,843,6.1,118393.0,407.0,0
0,5005,1617,4.8,114323.0,613.0,0
1,5963,2058,4.9,118487.0,936.0,1
1,4025,1423,2.7,95848.0,317.0,1
1,3875,1609,7.5,89509.0,869.0,1
1,3504,2081,6.5,71250.0,741.0,1
1,3706,1683,10.7,91587.0,885.0,0
1,4386,1472,2.9,123333.0,458.0,0
1,2614,880,5.5,120357.0,182.0,1
1,3804,1181,8.1,112800.0,532.0,0
1,6183,1899,1.0,127734.0,578.0,0
1,4847,1709,10.1,85938.0,1049.0,0
1,7316,2245,8.0,110612.0,1225.0,1
1,6145,1948,4.1,125128.0,707.0,0
1,3536,1109,8.7,131406.0,482.0,1
1,4940,1571,8.4,116159.0,796.0,0
1,4952,1538,7.1,118500.0,653.0,0
1,4969,1524,6.8,105135.0,712.0,0
1,3355,1187,6.6,105208.0,403.0,1
1,4064,1244,9.5,100344.0,720.0,1
1,4516,1451,7.1,114826.0,584.0,0
1,8344,3449,6.1,82870.0,1695.0,1
1,4042,1070,10.0,88864.0,1188.0,1
1,1671,581,4.9,108971.0,244.0,1
1,3840,1618,15.4,75550.0,1040.0,0
0,2120,897,5.4,114583.0,391.0,0
1,3686,1214,10.2,100625.0,625.0,1
1,5277,2124,6.3,95648.0,1154.0,1
1,7820,2222,16.9,107207.0,1981.0,1
1,4773,1680,2.9,125469.0,371.0,0
1,6381,2183,3.2,132946.0,442.0,1
1,7246,2300,7.4,120492.0,1651.0,0
1,7119,2810,6.8,94250.0,1993.0,0
1,4679,1884,16.1,84650.0,1180.0,0
1,6803,2702,9.5,89901.0,1537.0,1
1,6037,1520,30.4,52778.0,2562.0,1
1,7174,2530,12.3,96032.0,1428.0,1
1,6887,1944,8.8,101417.0,1362.0,1
1,3691,1173,2.4,107656.0,592.0,1
1,7354,2302,6.1,132469.0,769.0,1
1,3074,1020,12.2,121306.0,599.0,0
1,5418,2042,2.8,128050.0,887.0,1
1,4226,1468,12.7,89405.0,762.0,1
1,2084,921,4.9,118250.0,310.0,0
1,7313,2414,6.9,67552.0,1552.0,1
1,4279,1454,5.6,95982.0,750.0,1
1,6562,1984,4.9,112806.0,841.0,1
1,4501,1256,13.8,109063.0,1440.0,1
1,7819,2452,11.7,118011.0,1659.0,1
1,3382,985,10.4,109375.0,612.0,1
1,7928,3111,4.7,127639.0,1359.0,1
1,7998,2484,19.5,87830.0,2050.0,1
1,8793,2629,13.1,79823.0,2386.0,1
1,7464,2447,9.5,77063.0,1822.0,1
1,3150,1090,28.7,64575.0,1227.0,0
0,82,45,17.3,118750.0,52.0,0
1,6734,2005,14.2,79288.0,1975.0,1
1,2316,694,4.5,80703.0,479.0,1
1,6212,2350,2.7,92463.0,576.0,1
1,4249,1484,4.3,113371.0,620.0,1
1,7719,2716,5.2,134566.0,852.0,1
0,1642,719,3.3,122167.0,179.0,0
1,7058,3189,11.8,72500.0,1716.0,1
1,6156,1888,23.0,67167.0,2417.0,0
1,5443,2300,8.9,76679.0,1464.0,1
1,5488,2178,4.3,99046.0,375.0,1
1,5613,2217,4.1,105556.0,480.0,1
1,4381,1797,2.7,98224.0,494.0,1
1,2197,820,15.8,61833.0,688.0,0
1,5748,2414,11.1,102865.0,1190.0,1
0,4029,1842,5.9,88750.0,704.0,0
0,2392,1128,3.5,113125.0,105.0,0
1,7953,2252,15.5,86842.0,1837.0,1
1,2752,890,17.1,89219.0,530.0,1
1,3702,1384,6.4,93949.0,1034.0,1
1,2537,998,8.0,125313.0,441.0,1
1,3368,1247,1.7,131964.0,379.0,1
1,1846,692,3.5,150125.0,166.0,1
1,4438,1803,3.0,111371.0,707.0,1
1,4566,1721,9.1,86833.0,1462.0,1
1,4394,1616,4.9,105625.0,764.0,1
0,3141,1331,6.2,111250.0,707.0,0
1,4163,1509,10.8,131250.0,1099.0,1
1,4794,1817,10.4,100694.0,1039.0,1
0,4669,1968,6.5,123438.0,606.0,0
1,2020,928,6.5,155417.0,255.0,1
1,3109,1263,5.2,118581.0,508.0,0
1,1083,533,12.7,124583.0,193.0,0
1,6410,2624,10.0,153750.0,1279.0,1
1,6592,2318,11.5,102975.0,1497.0,1
0,4046,1513,6.7,114286.0,620.0,0
1,3326,1422,3.3,96632.0,358.0,1
1,6415,1347,13.9,69787.0,1429.0,0
0,3557,1464,10.1,77285.0,814.0,0
0,3775,1596,12.6,76000.0,824.0,0
0,1381,607,5.8,78162.0,213.0,0
0,3057,1288,7.0,74625.0,502.0,0
0,3264,1279,13.8,67414.0,925.0,0
0,1809,737,6.7,70179.0,500.0,0
1,4812,1867,19.5,46920.0,2162.0,1
0,4370,1541,20.6,48618.0,1752.0,0
0,3119,1008,38.1,39173.0,1763.0,0
0,2291,968,19.6,61806.0,992.0,0
0,3090,708,14.5,61875.0,582.0,0
0,7675,2942,7.9,88292.0,1596.0,0
0,4410,1796,6.6,83536.0,723.0,0
0,2394,829,24.0,41823.0,1405.0,0
0,3152,1216,17.9,55293.0,1371.0,0
0,4227,1749,4.1,93583.0,523.0,0
1,6354,2543,22.9,47070.0,2618.0,1
0,1856,689,22.2,62614.0,756.0,0
0,2399,1044,3.4,88750.0,435.0,0
0,2670,996,19.4,77857.0,891.0,0
0,1372,604,10.5,78929.0,359.0,0
0,1515,652,16.9,64297.0,481.0,0
0,2530,1049,10.7,62625.0,815.0,0
0,2468,967,13.0,85625.0,616.0,0
0,6530,2549,8.6,75048.0,1553.0,0
0,5305,2106,6.8,68936.0,1472.0,0
0,7063,2783,5.6,101979.0,1049.0,0
0,5000,1962,5.7,92063.0,858.0,0
1,3924,1484,2.1,100000.0,309.0,1
1,3896,1678,19.2,60395.0,1607.0,0
0,7396,2911,12.5,72386.0,2284.0,0
0,3153,1266,10.5,63313.0,1055.0,0
0,4516,1781,16.9,60208.0,1742.0,0
1,4342,1830,20.4,55774.0,1891.0,0
1,1630,1027,29.3,60764.0,826.0,0
1,5571,1972,77.1,49130.0,4309.0,0
1,2725,106,42.8,110625.0,147.0,0
1,4162,261,30.4,41563.0,366.0,1
1,4473,1869,10.2,90500.0,1084.0,1
1,5137,2131,12.5,170428.0,902.0,1
1,3721,1673,26.3,86310.0,1426.0,0
1,2518,1130,32.3,64471.0,1187.0,0
0,3980,1791,9.8,94044.0,746.0,0
1,4070,1979,32.0,61496.0,1787.0,1
1,5647,2051,33.9,92981.0,2265.0,1
1,3372,45,50.7,,34.0,1
1,6209,2962,21.9,99455.0,2449.0,1
0,3530,1644,15.0,81433.0,1011.0,0
1,5784,2442,15.3,89898.0,1513.0,1
0,4288,1851,7.9,89010.0,790.0,0
0,4430,1817,8.4,67881.0,1265.0,0
0,5033,2086,13.0,72273.0,1371.0,0
0,6099,2564,10.2,73958.0,1809.0,0
0,4660,1854,13.6,79444.0,1238.0,0
0,4472,1736,16.0,65094.0,1119.0,0
0,4535,1789,7.8,71983.0,1078.0,0
0,5518,2187,7.1,102266.0,895.0,0
0,5336,2094,6.3,85102.0,984.0,0
1,3968,1852,10.1,70320.0,1277.0,0
1,4317,1793,12.3,74250.0,1252.0,1
0,4276,1790,14.2,75900.0,1337.0,0
0,3008,1508,18.3,90167.0,910.0,0
0,2876,1468,9.6,103988.0,420.0,0
0,1335,637,13.4,90063.0,327.0,0
0,4419,1960,11.0,70313.0,1174.0,0
1,2359,1081,9.3,97188.0,539.0,1
0,3955,1612,8.5,104087.0,642.0,0
0,4337,1575,10.0,69649.0,1054.0,0
1,3334,1524,22.0,61771.0,1478.0,0
0,3433,1406,9.6,76167.0,775.0,0
1,2112,836,7.2,92692.0,365.0,1
1,4782,2161,17.1,39510.0,2469.0,1
1,1738,737,14.2,56319.0,726.0,1
1,2921,1155,20.3,63315.0,1151.0,1
1,2493,947,24.6,50714.0,1476.0,0
1,3757,1453,22.5,56848.0,1856.0,0
1,3815,1531,9.8,79167.0,821.0,1
1,1681,830,10.5,65987.0,429.0,1
1,2706,1403,22.0,68636.0,970.0,0
1,3411,1453,6.8,79297.0,651.0,1
0,5630,2039,18.7,81287.0,1511.0,0
0,2891,1234,12.9,82202.0,778.0,0
1,3184,1338,7.6,98036.0,668.0,1
0,5607,2400,12.8,77601.0,1317.0,0
0,1842,763,10.7,78571.0,531.0,0
1,4409,1639,4.7,123859.0,565.0,1
1,4414,1905,19.3,91615.0,1424.0,1
1,5180,971,38.0,92173.0,1137.0,1
1,5647,2204,14.2,79414.0,1462.0,1
0,5216,1908,5.5,101250.0,910.0,0
1,3946,1579,5.9,90913.0,675.0,1
0,4862,1756,7.9,112422.0,865.0,0
0,5019,1988,8.8,80357.0,953.0,0
0,5480,1873,15.8,65272.0,1632.0,0
0,5713,2229,8.0,112794.0,1048.0,0
0,9731,2593,30.0,107640.0,3395.0,0
0,4732,1237,11.1,92976.0,604.0,0
0,1722,705,17.5,68711.0,484.0,0
0,1840,662,19.2,48333.0,882.0,0
1,4863,1905,20.5,48516.0,1974.0,1
0,1585,634,10.6,72167.0,438.0,0
0,5471,2173,11.1,61157.0,1667.0,0
0,2539,1214,17.8,58529.0,988.0,0
1,4601,1294,6.7,108250.0,535.0,1
1,2736,1102,11.8,82639.0,702.0,0
1,1973,857,26.7,48295.0,995.0,0
1,3759,1674,12.7,85817.0,940.0,0
1,3731,1742,12.5,65078.0,1214.0,1
1,2501,1170,20.7,44327.0,1272.0,0
1,5701,2483,5.8,89449.0,934.0,1
0,1481,651,5.6,91354.0,163.0,0
